#SAMPLE	HQ_HOM	HQ_HOM_RATE	HQ_HET	HQ_HET_RATE	CHARR	MEAN_REF_AB_HOM_ALT	HETEROZYGOSITY_RATE	INCONSISTENT_AB_HET_RATE
NA18539	1094103	1.00000	1570441	0.97526	0.00476	0.00151	0.58938	0.00984
HG02014	951933	1.00000	1677375	0.97810	0.00344	0.00110	0.63795	0.01198
HG01390	913230	1.00000	1783241	0.97813	0.00393	0.00118	0.66132	0.01026
HG00595	1061823	1.00000	1550300	0.97612	0.00351	0.00110	0.59350	0.01270
NA20892	970522	1.00000	1661492	0.97757	0.00417	0.00128	0.63126	0.01213
HG02805	1054137	1.00000	1490611	0.97683	0.00422	0.00140	0.58576	0.01180
HG00707	1070165	1.00000	1551188	0.97521	0.00422	0.00134	0.59175	0.01188
HG01844	1057390	1.00000	1571419	0.97585	0.00430	0.00136	0.59777	0.01179
HG01054	913280	1.00000	1691693	0.97732	0.00434	0.00135	0.64941	0.01290
HG03372	1027321	1.00000	1602024	0.97730	0.00397	0.00134	0.60929	0.00804
HG00449	1072542	1.00000	1555818	0.97656	0.00365	0.00117	0.59193	0.01166
HG02737	949625	1.00000	1722264	0.97724	0.00440	0.00135	0.64459	0.01134
HG02002	1058211	1.00000	1552601	0.97618	0.00373	0.00119	0.59468	0.01126
NA20282	905688	1.00000	1739169	0.97745	0.00388	0.00122	0.65757	0.01757
HG02178	1072826	1.00000	1551881	0.97677	0.00349	0.00110	0.59126	0.01177
NA19734	977767	1.00000	1614026	0.97779	0.00351	0.00110	0.62274	0.01271
HG02585	984032	1.00000	1559188	0.97735	0.00588	0.00213	0.61308	0.01331
NA19655	921675	1.00000	1717941	0.97487	0.01646	0.00595	0.65083	0.01280
HG00458	1071413	1.00000	1576182	0.97595	0.00392	0.00125	0.59533	0.01101
HG03354	998802	1.00000	1579434	0.97768	0.00569	0.00204	0.61260	0.01178
HG01183	950685	1.00000	1744563	0.97724	0.00511	0.00159	0.64727	0.00876
HG03848	950321	1.00000	1712984	0.97818	0.00557	0.00186	0.64318	0.01165
HG03750	975992	1.00000	1684632	0.97736	0.00380	0.00116	0.63317	0.01083
HG03951	925416	1.00000	1678121	0.97756	0.00446	0.00141	0.64455	0.01386
NA18516	1017583	1.00000	1587905	0.97722	0.00375	0.00125	0.60945	0.01122
HG01709	922108	1.00000	1688909	0.97762	0.00438	0.00135	0.64684	0.01124
NA18870	1025248	1.00000	1600108	0.97737	0.00370	0.00124	0.60948	0.01069
HG03124	1011003	1.00000	1593975	0.97777	0.00401	0.00134	0.61190	0.01119
NA20538	943269	1.00000	1666128	0.97671	0.00496	0.00153	0.63851	0.01218
NA19327	1008787	1.00000	1661768	0.97802	0.00433	0.00141	0.62226	0.00814
NA18614	1054639	1.00000	1547759	0.97664	0.00415	0.00131	0.59474	0.01243
HG02073	1073961	1.00000	1554547	0.97693	0.00351	0.00112	0.59142	0.01154
HG01923	1109694	1.00000	1409408	0.97523	0.00346	0.00112	0.55949	0.01297
HG03680	952505	1.00000	1675169	0.97780	0.00453	0.00142	0.63751	0.01222
NA19338	974999	1.00000	1630885	0.97719	0.00322	0.00103	0.62585	0.01242
HG03986	959963	1.00000	1689979	0.97718	0.00584	0.00195	0.63774	0.01223
NA19914	904433	1.00000	1729521	0.97841	0.00339	0.00105	0.65663	0.01234
NA18510	979506	1.00000	1571909	0.97693	0.00317	0.00104	0.61609	0.01318
HG00879	1049582	1.00000	1525079	0.97643	0.00406	0.00128	0.59234	0.01291
HG02052	980103	1.00000	1592862	0.97857	0.00339	0.00110	0.61908	0.01165
NA12006	933408	1.00000	1664316	0.97679	0.00485	0.00150	0.64068	0.01163
NA20359	941045	1.00000	1690084	0.97781	0.00473	0.00148	0.64234	0.01148
HG00513	1109577	1.00000	1557520	0.97562	0.00486	0.00158	0.58398	0.00466
NA19720	998410	1.00000	1681500	0.97672	0.00469	0.00146	0.62745	0.00954
NA07056	939205	1.00000	1648445	0.97685	0.00438	0.00136	0.63704	0.01211
HG00379	961887	1.00000	1656322	0.97672	0.00396	0.00123	0.63262	0.01049
HG01786	974289	1.00000	1669504	0.97762	0.00439	0.00138	0.63148	0.00561
HG01565	1029170	1.00000	1637281	0.97650	0.00454	0.00142	0.61403	0.00802
HG03882	957734	1.00000	1681853	0.97798	0.00400	0.00123	0.63717	0.01168
HG03479	1010751	1.00000	1634355	0.97668	0.00387	0.00131	0.61788	0.01019
NA20126	910321	1.00000	1762786	0.97882	0.00416	0.00130	0.65945	0.01124
HG02586	997994	1.00000	1590788	0.97698	0.00420	0.00143	0.61449	0.01201
HG01945	1058394	1.00000	1545387	0.97568	0.00375	0.00121	0.59352	0.01134
NA19678	945674	1.00000	1746435	0.97727	0.00519	0.00162	0.64872	0.00694
HG01860	1064485	1.00000	1562649	0.97663	0.00414	0.00130	0.59481	0.01148
HG01162	921750	1.00000	1709208	0.97825	0.00421	0.00130	0.64965	0.01200
HG02658	1086176	1.00000	1447019	0.97489	0.00422	0.00137	0.57122	0.01228
HG03775	985417	1.00000	1671744	0.97749	0.00414	0.00131	0.62915	0.01144
HG02353	1047700	1.00000	1557980	0.97712	0.00386	0.00120	0.59792	0.01263
HG02490	999615	1.00000	1639815	0.97741	0.00412	0.00131	0.62128	0.01042
NA19006	1071035	1.00000	1549878	0.97584	0.00432	0.00137	0.59135	0.01187
HG01872	1071686	1.00000	1586542	0.97656	0.00373	0.00118	0.59684	0.01043
HG03082	1024047	1.00000	1600881	0.97707	0.00462	0.00159	0.60988	0.01018
HG01797	1071419	1.00000	1564206	0.97572	0.00401	0.00128	0.59349	0.01115
NA20503	975519	1.00000	1671412	0.97660	0.00428	0.00134	0.63145	0.01036
NA12046	939062	1.00000	1652886	0.97728	0.00443	0.00136	0.63770	0.01174
HG02127	1079867	1.00000	1556945	0.97549	0.00359	0.00114	0.59046	0.01170
HG02371	1059662	1.00000	1543590	0.97559	0.00393	0.00123	0.59295	0.01231
HG02312	979709	1.00000	1670463	0.97684	0.00377	0.00116	0.63032	0.01126
HG02105	1100782	1.00000	1415020	0.97472	0.00349	0.00113	0.56245	0.01298
HG00463	1087493	1.00000	1562908	0.97528	0.00418	0.00135	0.58969	0.01119
HG02819	1019751	1.00000	1587299	0.97621	0.00861	0.00326	0.60885	0.01130
HG00436	1051362	1.00000	1560464	0.97531	0.00367	0.00113	0.59746	0.01333
HG02420	866663	1.00000	1813111	0.97886	0.00389	0.00120	0.67659	0.01232
HG02003	1055698	1.00000	1510589	0.97630	0.00359	0.00118	0.58863	0.01267
HG02681	939432	1.00000	1707958	0.97742	0.00518	0.00161	0.64515	0.01151
HG00580	1082301	1.00000	1575289	0.97544	0.00417	0.00131	0.59275	0.01137
NA19118	1012430	1.00000	1644920	0.97709	0.00407	0.00134	0.61901	0.00919
NA20509	965572	1.00000	1672870	0.97727	0.00445	0.00142	0.63404	0.01059
HG00355	975598	1.00000	1683002	0.97753	0.00436	0.00139	0.63304	0.00627
HG03547	999810	1.00000	1600179	0.97790	0.00410	0.00140	0.61546	0.01133
HG03515	1008458	1.00000	1585789	0.97706	0.00396	0.00132	0.61127	0.01228
HG03367	1038421	1.00000	1602895	0.97747	0.00400	0.00137	0.60685	0.00860
HG03910	987961	1.00000	1675912	0.97663	0.00444	0.00139	0.62913	0.01123
HG02130	1057992	1.00000	1571412	0.97587	0.00352	0.00111	0.59763	0.01204
HG01762	967056	1.00000	1626349	0.97677	0.00414	0.00129	0.62711	0.01138
HG01474	927805	1.00000	1665423	0.97669	0.00411	0.00125	0.64222	0.01219
HG01781	952531	1.00000	1686474	0.97705	0.00468	0.00143	0.63906	0.00927
HG02760	972367	1.00000	1567568	0.97829	0.00375	0.00121	0.61717	0.01293
NA19083	1042144	1.00000	1544849	0.97570	0.00401	0.00126	0.59716	0.01340
HG03963	978759	1.00000	1723297	0.97772	0.00583	0.00191	0.63777	0.00813
HG01583	960267	1.00000	1734315	0.97779	0.00393	0.00120	0.64363	0.00995
HG04134	953898	1.00000	1730676	0.97768	0.00639	0.00206	0.64467	0.01053
NA10847	953109	1.00000	1645989	0.97621	0.00407	0.00129	0.63329	0.01172
HG01765	947098	1.00000	1639736	0.97746	0.00434	0.00135	0.63388	0.01191
HG04033	993265	1.00000	1710200	0.97785	0.00619	0.00208	0.63260	0.00894
NA20866	971556	1.00000	1709025	0.97671	0.00394	0.00122	0.63756	0.01029
HG03271	1006712	1.00000	1585320	0.97693	0.00400	0.00136	0.61161	0.01171
HG04042	965005	1.00000	1718229	0.97721	0.00706	0.00242	0.64036	0.01030
HG03112	995399	1.00000	1599391	0.97861	0.00412	0.00133	0.61639	0.01132
HG03829	961733	1.00000	1649509	0.97725	0.00463	0.00147	0.63170	0.01270
NA20320	930103	1.00000	1623088	0.97860	0.00545	0.00173	0.63571	0.01329
NA20869	977410	1.00000	1711658	0.97643	0.00463	0.00142	0.63652	0.01024
HG02386	1035626	1.00000	1547530	0.97619	0.00387	0.00122	0.59908	0.01341
HG03437	995248	1.00000	1603132	0.97742	0.00407	0.00136	0.61697	0.01183
HG01353	947818	1.00000	1748168	0.97723	0.00487	0.00150	0.64843	0.00650
HG02654	949724	1.00000	1717391	0.97741	0.00503	0.00160	0.64391	0.01085
NA19455	985472	1.00000	1637018	0.97780	0.00340	0.00110	0.62422	0.01153
HG02839	1012209	1.00000	1613676	0.97768	0.00380	0.00127	0.61453	0.01091
HG02675	1001191	1.00000	1587593	0.97699	0.00402	0.00132	0.61326	0.01205
HG04222	983744	1.00000	1727784	0.97714	0.00496	0.00155	0.63720	0.00804
HG03433	1017962	1.00000	1618220	0.97794	0.00399	0.00133	0.61385	0.00826
NA18644	1085984	1.00000	1589790	0.97712	0.00566	0.00177	0.59414	0.00726
HG01275	993001	1.00000	1555873	0.97588	0.00381	0.00121	0.61042	0.01196
HG02343	931613	1.00000	1701604	0.97828	0.00400	0.00130	0.64621	0.01248
NA19384	990009	1.00000	1610659	0.97708	0.00315	0.00102	0.61933	0.01177
NA19752	973189	1.00000	1647623	0.97744	0.00359	0.00112	0.62867	0.01185
HG04189	971973	1.00000	1723989	0.97688	0.00692	0.00232	0.63947	0.01076
HG03311	1019447	1.00000	1588976	0.97858	0.00361	0.00122	0.60917	0.01031
HG00684	1054191	1.00000	1536746	0.97700	0.00354	0.00112	0.59312	0.01321
HG00739	935430	1.00000	1714241	0.97783	0.00526	0.00162	0.64696	0.01061
HG01710	943068	1.00000	1690573	0.97773	0.00419	0.00130	0.64191	0.01057
HG02187	1055335	1.00000	1574263	0.97621	0.00436	0.00140	0.59867	0.01259
HG02086	1044448	1.00000	1566230	0.97694	0.00401	0.00128	0.59993	0.01210
NA20891	942720	1.00000	1669757	0.97720	0.00713	0.00248	0.63915	0.01315
HG01794	1088953	1.00000	1529288	0.97584	0.00408	0.00130	0.58409	0.01191
HG01784	941464	1.00000	1665721	0.97667	0.00378	0.00118	0.63890	0.01178
HG01598	1063025	1.00000	1580543	0.97578	0.00372	0.00118	0.59788	0.01162
HG00524	1050038	1.00000	1594019	0.97659	0.00389	0.00123	0.60287	0.01194
HG03388	1021310	1.00000	1595616	0.97807	0.00502	0.00177	0.60973	0.01081
HG01882	985831	1.00000	1630283	0.97823	0.00348	0.00113	0.62317	0.01135
NA20821	936056	1.00000	1676280	0.97699	0.00391	0.00119	0.64168	0.01117
NA19372	1007150	1.00000	1625562	0.97810	0.00375	0.00122	0.61745	0.01031
NA19625	904567	1.00000	1823951	0.97876	0.00404	0.00126	0.66848	0.01096
HG01485	916886	1.00000	1802081	0.97841	0.00416	0.00127	0.66278	0.01061
HG02286	1032090	1.00000	1563715	0.97743	0.00358	0.00113	0.60240	0.01152
HG03722	1018015	1.00000	1613785	0.97653	0.00467	0.00153	0.61319	0.01135
NA20520	956160	1.00000	1696005	0.97643	0.00422	0.00131	0.63948	0.00875
HG02128	1067173	1.00000	1558489	0.97556	0.00386	0.00123	0.59356	0.01216
NA12751	957445	1.00000	1677026	0.97648	0.00461	0.00142	0.63657	0.00915
NA20783	955100	1.00000	1673524	0.97679	0.00416	0.00129	0.63665	0.01056
HG03247	1002016	1.00000	1623050	0.97755	0.00390	0.00129	0.61829	0.01076
NA21129	950847	1.00000	1636134	0.97722	0.00405	0.00123	0.63245	0.01331
HG01405	937740	1.00000	1741390	0.97708	0.00416	0.00129	0.64998	0.01077
HG01976	1020279	1.00000	1599770	0.97754	0.00386	0.00122	0.61059	0.01139
HG03709	954293	1.00000	1713386	0.97740	0.00448	0.00141	0.64228	0.01195
NA19068	1083505	1.00000	1570896	0.97672	0.00478	0.00150	0.59181	0.01090
HG01412	920202	1.00000	1744596	0.97834	0.00437	0.00131	0.65468	0.01077
NA18973	1076802	1.00000	1587259	0.97605	0.00429	0.00136	0.59580	0.01032
HG02783	979308	1.00000	1686865	0.97652	0.00399	0.00126	0.63269	0.01134
HG03815	973323	1.00000	1729078	0.97795	0.00491	0.00156	0.63983	0.00904
HG02471	991930	1.00000	1648273	0.97697	0.00360	0.00116	0.62430	0.01065
NA12286	945012	1.00000	1665990	0.97780	0.00506	0.00159	0.63807	0.01083
NA18488	992433	1.00000	1593623	0.97748	0.00373	0.00120	0.61624	0.01209
HG03130	1042537	1.00000	1599071	0.97763	0.00448	0.00154	0.60534	0.00671
NA19320	994941	1.00000	1630695	0.97760	0.00335	0.00109	0.62107	0.01160
HG00240	920215	1.00000	1616071	0.97752	0.00423	0.00137	0.63718	0.01385
HG03021	980331	1.00000	1688428	0.97640	0.00474	0.00150	0.63266	0.01193
NA21094	993748	1.00000	1695063	0.97708	0.00468	0.00146	0.63041	0.00693
HG00261	952437	1.00000	1631974	0.97696	0.00412	0.00128	0.63147	0.01209
HG02315	940847	1.00000	1665648	0.97770	0.00362	0.00114	0.63904	0.01238
HG01991	1033020	1.00000	1530632	0.97581	0.00356	0.00112	0.59705	0.01302
HG03870	940843	1.00000	1663630	0.97714	0.00575	0.00187	0.63876	0.01318
NA19312	995784	1.00000	1630814	0.97680	0.00353	0.00115	0.62088	0.01071
NA18960	1082827	1.00000	1581367	0.97608	0.00399	0.00126	0.59356	0.01137
HG01167	941613	1.00000	1773601	0.97830	0.00437	0.00136	0.65321	0.00617
HG02624	1023676	1.00000	1621295	0.97725	0.00502	0.00172	0.61297	0.00869
HG03518	1003290	1.00000	1609233	0.97802	0.00448	0.00152	0.61597	0.01123
HG00131	965330	1.00000	1645441	0.97753	0.00432	0.00135	0.63025	0.01080
HG02816	1019407	1.00000	1621672	0.97707	0.00411	0.00134	0.61402	0.01022
NA20533	956247	1.00000	1656548	0.97638	0.00486	0.00149	0.63401	0.01376
HG03960	946354	1.00000	1669491	0.97767	0.00529	0.00172	0.63822	0.01317
NA19761	963147	1.00000	1643808	0.97670	0.00398	0.00124	0.63055	0.01298
HG01173	910659	1.00000	1708238	0.97732	0.00402	0.00122	0.65227	0.01215
NA21088	984052	1.00000	1696247	0.97785	0.00533	0.00165	0.63286	0.00976
HG02419	969041	1.00000	1611213	0.97755	0.00366	0.00119	0.62444	0.01262
HG02152	1081213	1.00000	1541120	0.97599	0.00347	0.00109	0.58769	0.01177
HG01140	963753	1.00000	1712092	0.97675	0.00444	0.00137	0.63983	0.01030
HG01879	946375	1.00000	1711466	0.97807	0.00408	0.00132	0.64393	0.01096
NA12546	939607	1.00000	1644600	0.97767	0.00429	0.00133	0.63640	0.01170
HG02351	1067722	1.00000	1588746	0.97559	0.00417	0.00131	0.59807	0.01068
HG03920	941233	1.00000	1672192	0.97742	0.00505	0.00162	0.63985	0.01305
HG01479	934905	1.00000	1696123	0.97721	0.00412	0.00127	0.64466	0.01152
HG00097	953533	1.00000	1647774	0.97692	0.00391	0.00121	0.63344	0.01146
HG00592	1073078	1.00000	1586634	0.97589	0.00462	0.00146	0.59654	0.01009
NA18949	1073039	1.00000	1553728	0.97595	0.00401	0.00128	0.59150	0.01178
NA18602	1048227	1.00000	1543603	0.97655	0.00416	0.00136	0.59556	0.01309
NA20504	950845	1.00000	1680164	0.97670	0.00506	0.00158	0.63860	0.01121
NA20901	960853	1.00000	1727710	0.97733	0.00429	0.00132	0.64261	0.01064
HG01886	961855	1.00000	1683847	0.97714	0.00694	0.00241	0.63645	0.01108
HG02558	978405	1.00000	1662346	0.97829	0.00417	0.00138	0.62950	0.01103
HG01942	1073153	1.00000	1517402	0.97581	0.00368	0.00118	0.58574	0.01108
HG01398	950344	1.00000	1685383	0.97737	0.00394	0.00123	0.63944	0.01056
NA20801	948002	1.00000	1685190	0.97616	0.00407	0.00125	0.63998	0.01152
HG01259	937791	1.00000	1698419	0.97770	0.00468	0.00143	0.64427	0.01085
HG02546	981811	1.00000	1651994	0.97782	0.00365	0.00117	0.62723	0.01095
HG03517	1034578	1.00000	1601953	0.97664	0.00515	0.00175	0.60760	0.00818
HG01250	964138	1.00000	1735679	0.97709	0.00424	0.00135	0.64289	0.00861
NA18533	1066320	1.00000	1547930	0.97601	0.00336	0.00107	0.59211	0.01264
HG01254	934266	1.00000	1787979	0.97844	0.00483	0.00147	0.65680	0.00809
HG03369	1025640	1.00000	1611009	0.97738	0.00497	0.00168	0.61101	0.00771
NA19184	991965	1.00000	1567209	0.97828	0.00302	0.00099	0.61239	0.01229
HG00309	950579	1.00000	1667708	0.97682	0.00391	0.00123	0.63695	0.01125
HG01051	901967	1.00000	1728241	0.97746	0.00410	0.00127	0.65707	0.01264
NA19351	1003896	1.00000	1617401	0.97701	0.00415	0.00137	0.61702	0.01106
HG02384	1045565	1.00000	1529969	0.97534	0.00379	0.00120	0.59404	0.01383
HG03899	989253	1.00000	1653258	0.97667	0.00498	0.00162	0.62564	0.01058
NA11918	923969	1.00000	1640247	0.97751	0.00461	0.00144	0.63967	0.01288
NA19393	1004026	1.00000	1636906	0.97807	0.00374	0.00119	0.61982	0.01012
NA19750	939191	1.00000	1700532	0.97803	0.00367	0.00116	0.64421	0.01229
HG03297	997750	1.00000	1570836	0.97790	0.00377	0.00127	0.61156	0.01183
NA19792	941776	1.00000	1726715	0.97843	0.00350	0.00108	0.64708	0.01118
HG01072	901698	1.00000	1661074	0.97819	0.00408	0.00124	0.64816	0.01323
NA19017	1005209	1.00000	1643025	0.97736	0.00419	0.00136	0.62042	0.00916
HG03968	981126	1.00000	1707795	0.97729	0.00565	0.00185	0.63512	0.00918
HG03370	1004549	1.00000	1586373	0.97679	0.00377	0.00124	0.61228	0.01205
